subscriber_id,circle,circle_code,zone,join_date,tenure_months,plan_type,plan_price_inr,plan_validity_days,arpu_last_month_inr,arpu_3m_avg_inr,arpu_6m_avg_inr,recharge_count_6m,avg_recharge_gap_days,days_since_last_recharge,payment_failures_6m,autopay_enabled,data_gb_last_month,data_gb_3m_avg,voice_minutes_last_month,sms_count_last_month,device_brand,is_5g_device,is_5g_active,avg_sinr_db,drop_call_rate_pct,site_congestion_score,complaints_6m,unresolved_complaints,avg_resolution_days,home_product,num_services,family_plan_flag,app_logins_30d,outgoing_to_competitor_pct,roaming_user_flag,offer_exposed_90d,offer_redeemed_90d,mnp_enquiry_flag,churn_flag_30d,churn_flag_90d,churn_reason,churn_date
JIO10013622,Tamil Nadu,TN,South,2026-01-29,7,Prepaid,799,365,130.41,142.52,142.68,1,400.0,124,0,True,43.01,41.27,750,10,JioBharat / JioPhone,False,False,11.3,0.14,9.4,0,0,0.0,None,1,False,5,15.6,False,False,False,False,False,False,,
JIO10000807,Mumbai,MU,West,2024-12-30,20,Prepaid,155,56,118.57,107.45,134.48,2,48.9,6,0,False,31.16,32.07,265,18,vivo,True,True,15.8,1.28,35.7,2,1,2.5,None,1,False,3,16.7,False,True,False,False,False,False,,
JIO10054239,Haryana,HR,North,2024-01-30,31,Prepaid,349,84,191.94,195.15,196.8,1,81.1,57,1,False,62.8,73.0,347,11,Apple,True,True,16.3,0.23,6.4,1,0,2.0,None,1,True,3,4.5,False,True,False,False,False,False,,
JIO10043433,Madhya Pradesh & Chhattisgarh,MP,North,2020-11-29,69,Prepaid,299,56,119.05,108.64,127.99,2,59.5,10,0,False,25.63,24.14,333,16,realme,True,False,7.7,0.86,69.7,1,0,2.3,None,1,False,0,7.0,False,True,False,False,False,False,,
JIO10057401,Andhra Pradesh & Telangana,AP,South,2023-07-01,38,Prepaid,349,28,186.19,202.73,227.49,6,32.5,12,0,True,20.78,22.3,389,6,Samsung,True,True,11.2,0.95,23.8,3,0,0.7,None,1,False,9,11.3,False,False,False,False,False,False,,
JIO10019462,Bihar & Jharkhand,BH,East,2023-07-31,37,Prepaid,999,365,202.89,223.07,211.37,0,244.8,138,0,False,71.48,63.84,589,11,JioBharat / JioPhone,False,False,17.5,1.66,36.7,1,1,5.1,None,1,False,7,4.7,False,False,False,False,False,False,,
JIO10008225,Andhra Pradesh & Telangana,AP,South,2024-10-30,22,Postpaid,599,30,197.27,212.16,197.52,6,33.7,6,0,True,13.37,13.14,355,15,Motorola,False,False,14.6,0.31,42.1,0,0,0.0,None,1,False,15,43.1,False,False,False,False,False,False,,
JIO10003564,Madhya Pradesh & Chhattisgarh,MP,North,2025-03-01,18,Prepaid,239,28,192.29,208.66,184.27,5,36.1,1,0,False,52.72,52.16,424,9,Motorola,True,True,13.3,0.22,33.0,1,0,0.2,None,1,False,4,40.9,True,False,False,False,False,False,,
JIO10015310,Madhya Pradesh & Chhattisgarh,MP,North,2025-11-30,9,Prepaid,299,28,126.65,121.74,107.41,9,38.5,36,1,False,8.67,7.46,142,18,OPPO,True,False,24.8,0.56,10.0,2,0,3.1,None,2,False,1,15.5,False,False,False,False,False,False,,
JIO10022958,Karnataka,KA,South,2024-04-30,28,Prepaid,155,28,127.88,134.84,154.82,6,28.8,12,0,False,20.21,17.11,497,14,Apple,True,True,6.9,0.29,6.5,3,2,3.8,None,2,False,2,36.0,False,False,False,False,False,True,Competitor offer / price,2026-11-02
JIO10057271,Uttar Pradesh East,UPE,North,2023-07-01,38,Prepaid,155,28,166.6,180.82,205.08,5,32.4,77,1,False,7.75,5.81,479,16,vivo,True,True,11.9,0.44,37.7,2,0,10.1,None,3,True,5,20.8,False,True,False,False,False,False,,
JIO10039259,West Bengal,WB,East,2026-07-31,1,Prepaid,449,56,134.77,130.1,121.73,5,59.2,88,1,False,28.89,32.37,283,13,realme,True,True,8.4,0.74,50.8,1,0,2.3,None,1,False,3,18.8,False,False,False,False,False,False,,
JIO10052494,Uttar Pradesh East,UPE,North,2023-11-30,33,Prepaid,399,84,468.76,402.35,470.95,3,84.7,210,1,False,50.03,30.86,398,18,Xiaomi,True,True,7.1,0.43,31.9,1,0,1.9,None,1,False,11,31.2,True,False,False,False,False,False,,
JIO10015154,West Bengal,WB,East,2020-06-30,74,Prepaid,299,28,206.79,189.9,218.31,9,21.5,26,0,False,24.22,27.07,612,15,OPPO,True,False,22.3,0.45,54.0,3,0,9.4,None,1,False,4,63.3,False,False,False,False,False,False,,
JIO10057136,Madhya Pradesh & Chhattisgarh,MP,North,2024-07-31,25,Postpaid,299,30,294.91,319.53,328.23,6,25.6,8,0,False,82.87,103.89,463,10,vivo,False,False,8.3,1.2,54.0,2,0,2.2,None,1,False,2,36.3,False,False,False,False,False,False,,
JIO10024752,Haryana,HR,North,2021-09-30,59,Prepaid,299,28,107.03,110.67,95.99,7,25.1,23,0,False,34.12,33.76,246,8,JioBharat / JioPhone,False,False,13.0,0.3,71.2,0,0,0.0,None,1,False,1,28.5,False,False,False,False,False,False,,
JIO10033259,Haryana,HR,North,2025-12-30,8,Prepaid,449,28,198.72,188.49,180.29,5,19.8,10,0,False,20.28,19.37,317,9,Samsung,False,False,11.8,0.73,8.3,2,0,7.4,None,1,False,3,17.2,False,True,False,False,False,False,,
JIO10036770,Rajasthan,RJ,North,2026-03-31,5,Prepaid,349,56,75.99,78.0,75.39,3,59.7,51,1,False,12.16,12.34,77,13,JioBharat / JioPhone,False,False,9.9,0.35,42.0,0,0,0.0,None,1,False,0,12.7,False,False,False,True,False,True,Dormant / non-recharge,2026-11-20
JIO10031812,Uttar Pradesh West,UPW,North,2025-11-30,9,Prepaid,399,28,178.49,192.8,162.81,8,26.6,3,0,False,21.59,19.94,479,12,JioBharat / JioPhone,False,False,10.3,0.56,57.3,1,1,0.6,None,2,False,3,21.3,False,False,False,False,False,False,,
JIO10008966,Maharashtra & Goa,MH,West,2021-12-30,56,Prepaid,239,84,165.28,185.76,186.57,2,87.0,210,3,False,7.38,10.2,257,12,Xiaomi,False,False,9.2,0.26,34.7,1,0,14.4,None,1,False,6,9.5,False,False,False,False,False,False,,
JIO10010128,Kolkata,KO,East,2025-04-30,16,Prepaid,239,28,187.92,177.97,200.7,7,28.5,9,0,True,34.61,34.04,248,10,JioBharat / JioPhone,False,False,17.2,0.63,22.1,0,0,0.0,None,2,False,5,23.4,False,True,True,False,False,False,,
JIO10002023,Punjab,PB,North,2024-02-29,30,Prepaid,155,56,261.92,274.95,293.75,3,51.8,42,0,False,69.73,52.21,283,12,OPPO,True,True,3.5,2.5,33.7,3,1,3.4,None,2,False,12,17.2,False,True,True,False,False,False,,
JIO10012181,Punjab,PB,North,2023-11-30,33,Prepaid,155,28,238.01,222.46,212.12,6,37.2,30,1,False,66.68,71.4,384,15,Motorola,True,True,15.2,0.99,23.4,0,0,0.0,None,1,False,7,9.2,False,False,False,False,False,False,,
JIO10009460,Madhya Pradesh & Chhattisgarh,MP,North,2025-12-30,8,Prepaid,239,365,196.3,194.58,172.96,0,383.6,210,0,False,20.95,22.8,174,10,vivo,True,True,19.7,0.89,32.3,1,1,2.3,None,1,False,8,48.4,False,True,False,True,False,True,Relocation,2026-09-02
JIO10005393,Karnataka,KA,South,2023-12-30,32,Prepaid,155,28,128.35,121.02,133.92,6,22.4,23,0,False,8.49,7.64,269,12,Samsung,True,True,10.6,0.57,14.6,0,0,0.0,None,1,True,2,18.4,False,False,False,False,False,False,,
JIO10000469,Bihar & Jharkhand,BH,East,2024-07-31,25,Prepaid,349,28,120.0,138.3,105.25,8,27.0,20,0,True,26.74,23.9,125,9,JioBharat / JioPhone,False,False,12.0,1.94,38.4,2,1,1.5,None,2,False,8,25.2,False,False,False,False,False,False,,
JIO10004615,Uttar Pradesh West,UPW,North,2024-10-30,22,Prepaid,3599,56,171.91,187.25,136.88,3,77.5,86,1,False,66.78,51.32,398,15,vivo,True,True,8.2,1.88,21.9,0,0,0.0,None,1,False,4,16.1,False,False,False,False,False,False,,
JIO10051711,North East,NE,East,2026-01-29,7,Prepaid,299,84,250.56,243.75,270.72,2,61.0,12,0,False,56.89,71.7,384,12,OnePlus,False,False,23.8,1.01,15.6,1,1,5.5,None,2,False,5,24.7,False,False,False,False,False,False,,
JIO10031404,Assam,AS,East,2025-01-29,19,Prepaid,399,84,151.52,150.89,175.31,2,79.0,16,0,False,37.78,37.36,181,14,OPPO,True,True,14.7,0.44,48.9,1,1,0.9,None,2,False,2,39.8,False,False,False,False,False,False,,
JIO10036498,Assam,AS,East,2020-11-29,69,Prepaid,999,56,293.66,314.14,275.11,4,42.7,10,0,False,29.96,33.64,467,13,realme,True,False,12.8,0.66,25.1,2,0,1.8,None,1,False,13,14.2,False,True,False,False,False,False,,
JIO10038335,Uttar Pradesh West,UPW,North,2024-12-30,20,Prepaid,189,365,154.72,161.25,140.15,0,301.8,119,2,False,12.13,12.76,258,15,vivo,False,False,15.5,0.6,13.6,0,0,0.0,None,2,False,3,20.8,False,True,True,False,False,False,,
JIO10022582,Bihar & Jharkhand,BH,East,2024-06-30,26,Prepaid,155,84,203.59,229.11,188.59,2,115.4,104,0,False,75.93,104.28,208,13,Xiaomi,True,True,7.9,0.5,11.4,0,0,0.0,JioFiber,2,False,1,37.3,False,False,False,False,False,False,,
JIO10053633,Haryana,HR,North,2020-02-29,78,Prepaid,399,56,222.57,234.21,253.21,4,58.7,70,0,False,83.74,82.0,116,13,POCO,True,True,16.1,0.66,38.7,1,0,0.5,None,2,False,7,7.9,True,False,False,False,False,False,,
JIO10026322,Uttar Pradesh West,UPW,North,2025-04-30,16,Prepaid,239,28,174.47,181.4,205.83,6,34.1,6,0,True,35.86,35.08,344,8,Xiaomi,False,False,15.7,0.25,91.5,1,0,3.5,None,1,False,8,21.9,False,False,False,False,False,False,,
JIO10034190,Tamil Nadu,TN,South,2025-12-30,8,Postpaid,599,30,236.54,233.57,263.62,6,21.4,2,2,False,25.16,26.23,466,10,Xiaomi,True,False,7.6,0.03,12.5,2,0,4.9,None,1,False,7,35.9,False,False,False,False,False,False,,
JIO10003128,Gujarat,GJ,West,2023-09-30,35,Prepaid,999,28,150.64,143.89,145.65,6,33.5,43,0,False,19.82,16.46,225,9,OPPO,False,False,8.5,0.79,8.5,1,0,7.1,None,3,False,6,11.6,False,False,False,False,False,False,,
JIO10036913,Madhya Pradesh & Chhattisgarh,MP,North,2024-12-30,20,Prepaid,449,56,131.31,111.03,157.34,3,68.5,26,0,False,22.42,23.26,174,15,OnePlus,True,True,10.8,1.0,73.2,0,0,0.0,None,2,False,1,24.2,True,False,False,False,False,False,,
JIO10006866,Kerala,KL,South,2024-10-30,22,Prepaid,299,365,93.39,95.23,98.02,1,400.0,73,0,False,20.57,18.49,529,9,JioBharat / JioPhone,False,False,18.8,0.26,46.9,0,0,0.0,None,1,False,0,12.4,False,False,False,False,False,False,,
JIO10008315,Uttar Pradesh West,UPW,North,2023-03-31,41,Prepaid,299,365,250.76,281.65,260.8,0,353.5,210,2,False,33.15,36.04,211,10,OPPO,True,True,14.3,0.42,59.3,0,0,0.0,None,1,True,7,7.7,False,False,False,False,False,False,,
JIO10064308,Haryana,HR,North,2024-02-29,30,Prepaid,155,28,216.6,215.44,241.61,6,30.5,4,0,True,57.84,45.43,554,10,JioBharat / JioPhone,False,False,14.4,0.71,50.9,0,0,0.0,None,2,False,12,40.8,False,False,False,False,False,False,,
JIO10000925,Maharashtra & Goa,MH,West,2024-09-29,23,Prepaid,299,28,156.23,165.16,124.95,6,31.5,9,0,False,9.27,10.09,533,12,Samsung,False,False,9.0,0.5,14.4,4,1,3.9,None,1,True,4,27.9,False,False,False,False,False,False,,
JIO10041683,Odisha,OR,East,2023-08-31,36,Prepaid,579,28,138.27,133.62,123.3,7,39.4,32,0,True,7.23,7.48,297,12,Samsung,False,False,5.9,0.21,43.7,0,0,0.0,None,1,False,13,33.0,False,False,False,False,False,False,,
JIO10057482,Assam,AS,East,2023-11-30,33,Prepaid,349,84,79.19,91.04,75.29,2,89.4,27,0,False,21.26,22.8,653,11,Samsung,False,False,13.0,0.32,12.4,0,0,0.0,None,1,False,0,34.2,False,False,False,True,False,False,,
JIO10060875,Bihar & Jharkhand,BH,East,2022-10-30,46,Prepaid,209,28,88.22,97.21,93.77,7,35.4,26,1,False,24.06,21.78,64,10,Samsung,False,False,16.9,0.35,72.1,0,0,0.0,None,2,False,0,47.1,False,False,False,False,False,False,,
JIO10048042,Bihar & Jharkhand,BH,East,2024-02-29,30,Prepaid,579,56,100.62,94.79,88.21,2,56.5,70,0,True,9.23,9.12,212,15,Tecno,True,False,18.1,0.66,46.6,2,1,0.5,None,1,False,4,10.5,False,False,False,False,False,False,,
JIO10055906,Himachal Pradesh,HP,North,2022-10-30,46,Prepaid,399,56,232.48,249.95,264.12,3,62.7,24,1,False,15.55,11.39,494,9,Xiaomi,False,False,17.5,0.68,70.8,0,0,0.0,None,1,True,7,42.8,False,True,True,False,False,False,,
JIO10039216,Haryana,HR,North,2025-01-29,19,Prepaid,189,56,322.61,300.25,267.61,4,28.3,16,0,False,62.29,75.85,105,12,Xiaomi,True,True,9.8,0.73,24.7,0,0,0.0,None,1,False,8,59.0,False,False,False,False,False,False,,
JIO10031223,Karnataka,KA,South,2025-03-31,17,Prepaid,209,28,248.07,269.98,313.3,7,19.9,7,1,False,28.67,21.22,536,16,Samsung,True,True,15.6,0.36,32.8,0,0,0.0,None,1,False,7,51.2,False,True,True,False,False,False,,
JIO10036624,Gujarat,GJ,West,2024-08-30,24,Postpaid,599,30,340.07,253.32,388.79,6,44.1,16,1,False,87.68,78.63,643,7,OPPO,True,True,4.9,0.21,15.6,0,0,0.0,None,1,False,9,16.1,False,False,False,False,False,False,,
JIO10013804,Karnataka,KA,South,2017-03-31,113,Prepaid,799,56,377.79,364.81,426.62,2,73.1,15,0,True,24.44,18.8,160,8,vivo,True,True,16.5,0.18,9.2,0,0,0.0,None,1,True,9,7.5,False,False,False,False,False,False,,
JIO10050241,Uttar Pradesh East,UPE,North,2024-12-30,20,Prepaid,299,28,293.11,301.93,308.5,7,33.4,37,1,True,30.06,29.93,338,8,Xiaomi,False,False,10.4,0.73,28.1,0,0,0.0,None,1,False,10,4.3,False,False,False,False,False,False,,
JIO10031545,Gujarat,GJ,West,2021-06-30,62,Prepaid,999,56,96.55,90.63,96.95,3,62.1,60,0,False,39.9,54.23,182,10,POCO,True,True,6.3,0.83,11.8,2,1,5.5,None,1,False,0,7.2,False,False,False,False,False,False,,
JIO10039147,North East,NE,East,2024-02-29,30,Prepaid,155,84,176.76,190.88,173.21,2,69.6,10,1,False,40.11,43.27,57,16,Samsung,False,False,20.3,0.78,46.8,1,0,1.3,None,2,True,5,17.4,False,False,False,False,False,False,,
JIO10018882,Maharashtra & Goa,MH,West,2024-02-29,30,Postpaid,799,30,437.2,445.62,414.47,6,39.3,40,0,True,92.63,116.9,601,12,vivo,True,True,8.8,0.27,61.5,0,0,0.0,JioFiber,3,False,21,29.6,False,False,False,False,False,False,,
JIO10045422,Madhya Pradesh & Chhattisgarh,MP,North,2026-07-01,2,Postpaid,449,30,139.09,156.99,130.45,6,39.3,16,0,False,31.86,35.3,210,8,Xiaomi,True,True,10.5,1.23,28.2,1,1,2.4,None,2,True,1,15.3,False,False,False,False,False,False,,
JIO10013416,Madhya Pradesh & Chhattisgarh,MP,North,2023-07-31,37,Prepaid,155,28,134.8,146.35,146.37,7,33.7,6,1,False,14.42,11.94,297,7,realme,True,False,7.8,1.08,79.3,0,0,0.0,None,1,False,2,47.8,False,False,False,False,False,False,,
JIO10002202,Punjab,PB,North,2021-06-30,62,Prepaid,155,28,139.41,112.05,127.65,7,35.6,1,1,True,7.36,7.64,224,10,Apple,False,False,12.6,0.73,30.3,0,0,0.0,None,1,False,4,22.7,False,False,False,False,False,False,,
JIO10046211,Maharashtra & Goa,MH,West,2023-11-30,33,Prepaid,155,56,173.3,169.04,161.97,3,54.3,23,0,False,75.29,93.28,70,14,JioBharat / JioPhone,False,False,11.5,0.25,47.3,1,0,4.0,None,2,False,5,32.0,False,False,False,False,False,False,,
JIO10027555,Madhya Pradesh & Chhattisgarh,MP,North,2024-12-30,20,Postpaid,599,30,391.46,472.28,410.43,6,47.9,74,1,True,80.06,74.55,341,8,Xiaomi,True,False,15.0,0.29,6.3,0,0,0.0,JioFiber,2,False,19,20.4,False,False,False,False,False,False,,
JIO10016976,Karnataka,KA,South,2025-05-31,15,Prepaid,299,28,155.66,169.44,169.39,6,29.9,12,0,False,16.27,14.31,340,16,Apple,False,False,9.2,0.28,46.9,0,0,0.0,None,1,True,3,30.3,False,True,True,False,False,False,,
JIO10048005,West Bengal,WB,East,2024-12-30,20,Prepaid,579,84,214.8,198.85,180.8,2,73.0,44,0,True,25.8,18.83,275,14,OPPO,False,False,14.4,0.35,26.3,0,0,0.0,None,2,True,9,13.9,False,False,False,False,False,False,,
JIO10034399,Tamil Nadu,TN,South,2025-12-30,8,Prepaid,449,365,179.07,197.24,189.53,1,400.0,210,1,False,48.29,49.77,393,11,Apple,False,False,24.9,0.44,22.2,0,0,0.0,None,1,False,2,45.4,True,False,False,False,False,False,,
JIO10004402,Rajasthan,RJ,North,2022-07-31,49,Prepaid,155,28,182.35,187.73,191.8,6,22.5,22,1,False,6.16,5.09,197,10,JioBharat / JioPhone,False,False,16.4,0.75,44.3,0,0,0.0,None,1,False,3,42.1,False,True,False,False,False,False,,
JIO10004694,Madhya Pradesh & Chhattisgarh,MP,North,2024-08-30,24,Prepaid,999,28,269.07,280.54,314.97,6,32.1,63,1,False,11.97,12.59,199,9,OnePlus,True,False,19.0,0.7,31.6,1,0,4.4,JioFiber,2,False,5,33.5,False,True,False,False,False,False,,
JIO10023543,Haryana,HR,North,2023-03-01,42,Prepaid,189,28,106.28,121.84,123.04,6,31.1,28,0,False,2.17,2.59,201,12,OPPO,False,False,21.9,0.36,24.6,1,1,3.2,None,2,False,0,25.6,False,False,False,False,False,False,,
JIO10002654,Gujarat,GJ,West,2025-05-31,15,Prepaid,189,84,130.72,128.28,112.91,2,97.0,14,0,False,15.28,16.06,572,12,Tecno,True,False,3.2,0.2,61.5,1,1,2.3,None,1,False,1,10.4,False,False,False,False,False,False,,
JIO10061341,Haryana,HR,North,2023-12-30,32,Prepaid,299,56,89.4,92.89,91.91,3,40.6,12,0,False,40.38,30.86,348,11,Xiaomi,False,False,21.9,0.52,23.8,0,0,0.0,None,1,False,0,46.3,False,True,False,False,False,False,,
JIO10061212,Uttar Pradesh East,UPE,North,2024-04-30,28,Prepaid,449,56,173.53,161.85,134.19,3,87.1,28,0,False,42.29,37.21,181,17,Xiaomi,True,True,13.5,0.57,30.9,0,0,0.0,None,1,False,4,57.5,False,False,False,False,False,False,,
JIO10021710,Andhra Pradesh & Telangana,AP,South,2024-12-30,20,Prepaid,449,28,184.5,197.9,188.45,6,30.3,52,1,False,43.71,41.47,298,6,OPPO,True,True,16.6,0.21,12.1,0,0,0.0,None,2,False,9,44.0,True,False,False,False,False,False,,
JIO10004498,Rajasthan,RJ,North,2022-01-29,55,Prepaid,155,28,367.71,420.09,358.65,6,29.9,44,0,False,26.99,20.74,95,13,Samsung,False,False,8.2,0.26,61.8,1,1,8.2,None,1,False,10,10.9,False,False,False,False,False,False,,
JIO10057971,Karnataka,KA,South,2024-03-31,29,Postpaid,449,30,214.84,246.13,225.5,6,36.6,16,2,False,36.05,39.93,580,11,realme,True,True,20.5,0.53,40.6,0,0,0.0,None,2,True,7,17.2,False,False,False,False,False,False,,
JIO10015110,Kerala,KL,South,2025-03-31,17,Prepaid,189,28,152.8,157.72,187.32,5,33.4,34,0,True,46.22,52.01,533,6,OnePlus,True,True,19.7,0.37,33.4,0,0,0.0,JioAirFiber,2,False,7,6.7,False,False,False,False,False,False,,
JIO10043943,Uttar Pradesh East,UPE,North,2021-05-31,63,Prepaid,155,365,170.3,183.61,130.67,1,325.0,154,1,False,52.19,59.99,133,10,vivo,True,True,12.4,0.52,2.7,0,0,0.0,None,1,False,5,33.7,False,False,False,False,False,False,,
JIO10000944,Rajasthan,RJ,North,2021-04-30,64,Prepaid,155,56,128.51,132.49,112.82,4,58.9,24,0,True,25.22,26.43,403,7,realme,True,True,8.2,0.77,16.8,0,0,0.0,None,1,False,5,14.7,False,False,False,False,False,False,,
JIO10032240,Karnataka,KA,South,2025-04-30,16,Postpaid,299,30,386.3,447.35,292.38,6,23.1,11,0,False,27.5,20.65,620,11,vivo,True,True,14.8,0.28,33.8,0,0,0.0,None,1,False,11,18.6,False,False,False,False,False,False,,
JIO10037143,Delhi NCR,DL,North,2020-09-29,71,Postpaid,299,30,223.13,230.69,195.99,6,33.1,4,1,False,40.9,35.17,414,14,realme,False,False,13.5,0.06,38.4,1,0,9.6,None,1,False,7,12.5,False,False,False,False,False,False,,
JIO10008542,Maharashtra & Goa,MH,West,2023-12-30,32,Prepaid,155,56,136.61,157.77,99.03,2,43.2,58,0,False,53.43,64.37,756,8,JioBharat / JioPhone,False,False,17.5,0.01,13.6,0,0,0.0,None,2,False,3,56.1,False,False,False,True,True,True,Competitor offer / price,2026-10-02
JIO10027924,Madhya Pradesh & Chhattisgarh,MP,North,2025-07-31,13,Prepaid,299,28,189.58,235.33,176.98,5,31.4,55,0,True,47.62,47.99,167,15,Xiaomi,True,True,-0.2,0.81,58.5,2,0,4.6,None,1,True,10,20.8,True,False,False,False,False,False,,
JIO10029388,Delhi NCR,DL,North,2022-01-29,55,Prepaid,399,28,277.43,278.65,266.87,8,45.6,31,1,False,52.38,46.47,378,19,JioBharat / JioPhone,False,False,10.9,0.93,22.2,1,0,4.6,None,3,False,6,26.5,False,False,False,False,False,False,,
JIO10035095,Mumbai,MU,West,2025-03-01,18,Prepaid,155,84,330.53,336.28,354.55,2,119.3,95,1,False,44.51,33.26,102,15,Motorola,True,True,16.2,1.61,10.1,1,0,3.8,None,1,False,9,36.1,False,True,False,False,False,False,,
JIO10029241,Haryana,HR,North,2021-08-30,60,Prepaid,209,28,143.78,143.29,172.85,8,31.3,10,0,True,17.52,18.16,409,9,OPPO,True,False,11.0,0.89,19.2,0,0,0.0,None,1,False,9,30.3,False,True,False,False,False,False,,
JIO10053131,Uttar Pradesh East,UPE,North,2022-08-30,48,Postpaid,799,30,319.59,362.33,356.54,6,35.1,12,0,True,25.76,24.67,810,14,Xiaomi,True,True,14.4,1.56,46.1,1,0,3.4,JioAirFiber,3,True,15,19.0,False,False,False,False,False,False,,
JIO10056641,Bihar & Jharkhand,BH,East,2025-12-30,8,Prepaid,349,84,348.91,321.41,363.69,2,100.4,59,1,False,19.07,18.39,1293,12,OPPO,True,True,18.8,0.27,15.9,0,0,0.0,None,1,True,6,54.8,False,False,False,False,False,False,,
JIO10040534,Karnataka,KA,South,2024-05-31,27,Prepaid,189,365,161.16,184.86,216.47,0,342.7,151,0,False,55.69,53.77,795,11,realme,True,True,12.1,0.64,28.9,0,0,0.0,None,1,True,5,29.3,False,False,False,False,False,False,,
JIO10063783,Punjab,PB,North,2022-07-31,49,Prepaid,209,365,192.62,217.89,220.71,1,400.0,210,1,True,30.76,31.3,354,12,JioBharat / JioPhone,False,False,10.4,1.09,50.1,2,1,1.9,None,2,False,6,13.0,False,True,False,False,False,False,,
JIO10050071,Uttar Pradesh West,UPW,North,2023-05-01,40,Prepaid,449,28,288.93,327.75,296.51,6,23.3,9,1,False,15.96,15.32,261,10,Motorola,True,True,9.4,0.1,57.6,0,0,0.0,None,1,False,10,29.8,False,False,False,False,False,False,,
JIO10044538,Maharashtra & Goa,MH,West,2025-01-29,19,Prepaid,209,84,256.58,256.29,248.15,2,85.3,86,1,False,58.02,51.33,162,13,Samsung,True,True,7.3,0.54,23.2,0,0,0.0,None,1,False,3,9.6,False,False,False,False,False,False,,
JIO10026645,Kerala,KL,South,2021-11-29,57,Prepaid,209,28,118.38,118.91,120.79,9,34.7,42,0,True,15.15,14.9,89,9,Motorola,True,True,16.5,0.48,26.4,0,0,0.0,None,1,False,9,13.0,False,False,False,False,False,False,,
JIO10002770,Karnataka,KA,South,2025-08-30,12,Postpaid,449,30,185.57,183.85,173.78,6,29.7,6,1,False,27.15,31.7,457,5,POCO,True,False,13.3,0.37,39.5,0,0,0.0,None,1,False,2,26.9,False,False,False,False,False,False,,
JIO10003480,Gujarat,GJ,West,2025-03-01,18,Prepaid,1559,28,227.2,192.62,272.28,8,19.0,4,1,True,10.05,9.47,201,6,realme,False,False,12.9,0.57,37.6,1,0,4.7,None,3,False,6,6.8,False,False,False,False,False,False,,
JIO10060555,Andhra Pradesh & Telangana,AP,South,2025-05-31,15,Prepaid,1559,28,241.69,241.47,220.28,5,27.8,22,0,True,22.52,19.82,116,6,realme,True,True,8.5,0.04,45.2,1,0,3.7,JioAirFiber,2,False,14,18.0,True,False,False,False,False,False,,
JIO10057014,Gujarat,GJ,West,2023-05-01,40,Prepaid,299,56,141.18,134.39,166.23,3,49.0,44,1,True,35.34,46.07,495,9,realme,True,True,8.4,0.05,24.7,2,0,2.2,None,2,False,1,46.4,False,False,False,False,False,False,,
JIO10041551,Rajasthan,RJ,North,2022-07-01,50,Prepaid,399,28,326.9,359.22,377.44,6,40.4,13,1,False,53.45,43.89,561,9,JioBharat / JioPhone,False,False,13.2,0.95,37.3,1,0,2.3,None,1,False,9,30.1,False,False,False,False,False,False,,
JIO10008663,Uttar Pradesh East,UPE,North,2024-09-29,23,Prepaid,299,28,186.87,157.73,190.51,8,29.2,12,1,False,35.06,33.03,402,6,Xiaomi,True,False,13.3,0.24,26.1,0,0,0.0,None,2,False,4,33.1,False,False,False,False,False,False,,
JIO10020670,Kolkata,KO,East,2024-04-30,28,Postpaid,799,30,296.56,321.89,268.42,6,28.4,8,0,False,47.55,47.33,578,15,Xiaomi,True,False,19.7,1.01,33.8,0,0,0.0,JioFiber,2,True,6,9.9,False,False,False,True,False,False,,
JIO10041878,West Bengal,WB,East,2024-04-30,28,Prepaid,189,28,126.63,124.6,119.12,7,19.8,7,0,False,20.48,21.17,450,6,realme,True,False,13.3,0.18,40.0,1,0,3.3,None,2,False,1,43.6,False,True,False,False,False,False,,
JIO10003690,Tamil Nadu,TN,South,2025-01-29,19,Prepaid,189,365,127.65,125.33,128.99,0,373.0,207,2,False,8.37,8.07,154,6,POCO,False,False,11.5,0.42,20.4,0,0,0.0,None,1,False,2,39.6,False,False,False,True,True,True,Competitor offer / price,2026-11-21
JIO10029763,Andhra Pradesh & Telangana,AP,South,2024-06-30,26,Prepaid,299,56,310.69,300.91,322.92,3,44.8,2,0,False,55.17,46.63,314,10,Tecno,True,True,17.0,1.34,50.3,2,1,3.3,JioAirFiber,3,False,11,5.5,False,False,False,False,False,False,,
JIO10034752,West Bengal,WB,East,2024-09-29,23,Prepaid,239,84,112.51,117.18,119.94,2,100.2,158,0,False,5.57,5.7,182,12,Samsung,False,False,11.3,0.86,7.8,0,0,0.0,None,2,False,0,53.2,False,False,False,False,False,True,Competitor offer / price,2026-09-24
JIO10008518,Bihar & Jharkhand,BH,East,2023-07-31,37,Prepaid,799,56,329.72,357.04,321.76,3,48.9,9,0,False,32.18,39.22,536,11,Samsung,True,True,13.3,0.71,17.0,1,0,2.5,None,2,True,5,11.3,False,False,False,False,False,False,,
JIO10055098,Odisha,OR,East,2021-10-30,58,Prepaid,579,56,134.53,139.94,135.27,2,41.5,81,1,False,43.45,46.27,384,11,Xiaomi,False,False,15.6,0.74,52.4,1,0,2.5,None,1,False,4,27.7,False,False,False,False,False,False,,
JIO10021425,Rajasthan,RJ,North,2025-03-01,18,Prepaid,449,84,325.21,331.78,266.58,2,91.6,5,0,False,44.67,43.63,946,14,Xiaomi,True,False,11.0,1.12,38.1,1,0,1.9,None,1,False,3,8.5,False,False,False,False,False,False,,
