subscriber_id,actual_churn_90d,tenure_months,plan_price_inr,plan_validity_days,arpu_last_month_inr,arpu_3m_avg_inr,arpu_6m_avg_inr,recharge_count_6m,avg_recharge_gap_days,days_since_last_recharge,payment_failures_6m,autopay_enabled,data_gb_last_month,data_gb_3m_avg,voice_minutes_last_month,sms_count_last_month,is_5g_device,is_5g_active,avg_sinr_db,drop_call_rate_pct,site_congestion_score,complaints_6m,unresolved_complaints,avg_resolution_days,num_services,family_plan_flag,app_logins_30d,outgoing_to_competitor_pct,roaming_user_flag,offer_exposed_90d,offer_redeemed_90d,mnp_enquiry_flag,circle_Andhra Pradesh & Telangana,circle_Assam,circle_Bihar & Jharkhand,circle_Delhi NCR,circle_Gujarat,circle_Haryana,circle_Himachal Pradesh,circle_Jammu & Kashmir,circle_Karnataka,circle_Kerala,circle_Kolkata,circle_Madhya Pradesh & Chhattisgarh,circle_Maharashtra & Goa,circle_Mumbai,circle_North East,circle_Odisha,circle_Punjab,circle_Rajasthan,circle_Tamil Nadu,circle_Uttar Pradesh East,circle_Uttar Pradesh West,circle_West Bengal,zone_East,zone_North,zone_South,zone_West,device_brand_Apple,device_brand_JioBharat / JioPhone,device_brand_Motorola,device_brand_OPPO,device_brand_OnePlus,device_brand_POCO,device_brand_Samsung,device_brand_Tecno,device_brand_Xiaomi,device_brand_realme,device_brand_vivo,home_product_JioAirFiber,home_product_JioFiber,home_product_None,plan_type_Postpaid,plan_type_Prepaid
JIO10005618,0,-0.8189633,0.0008377568,0.035828386,0.16153204,0.0115885865,0.10110155,0.057061113,1.0482805,2.308791,0.6097561,0.062935375,-0.056755546,-0.066889904,0.0058363834,-0.03816908,-0.01201228,-0.04971377,-0.21366349,-0.19594681,0.33875027,-0.12746756,-0.24388705,-0.14772837,0.03167393,0.02148825,0.16505557,-0.62043285,-0.0032955306,-0.0032142946,0.0,-0.86040276,0.0,0.0,-0.0009219335,0.0,0.0,0.0,0.0,0.0,0.0022866447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020350204,0.0,-0.0018813687,0.0,0.0,0.025950294,0.009719294,0.0018319968,0.0,-0.0008037476,0.0,0.0,0.0,-0.002914422,-0.0027451294,0.0,0.0,0.0,-0.0005755247,0.0,0.0,0.012409722,0.0,0.0
JIO10000320,0,-0.027132725,0.014583239,-0.007307809,-0.3045398,-0.07061139,0.0020243237,0.0048785657,-0.2695753,-0.9721942,-0.17276882,0.08900672,0.10346073,0.069197156,0.030830067,0.031001056,-0.04133518,-0.10828048,-0.42726836,-0.17068133,-0.27513948,-0.10438803,-0.29362363,0.23830283,0.053650383,0.04065648,-0.36132658,0.63546526,-0.001355554,0.0118865585,0.0,-0.9257074,0.0,0.0,-0.0016505938,0.0,0.0,0.0,0.0,0.0,0.0017677036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036367573,0.0,-0.0027641768,0.0,0.0,-0.029069206,-0.046502993,0.0012886757,0.0,-0.0018145039,0.0,0.0,0.0,-0.0029794788,0.0008086815,0.0,0.0,0.0,-0.0035856583,0.0,0.0,0.011618735,0.0,0.0
JIO10027208,1,-0.87757593,0.007990929,-0.041387822,0.29245254,0.041940477,0.092818074,-0.09905769,-0.40755674,-0.71880823,-0.25152805,0.082780726,-0.028877195,-0.014562657,0.060916618,-0.0025980417,-0.028598903,0.030058838,-0.07071919,0.5172921,-0.58228385,-0.11495767,-0.30322593,-0.23108485,-0.111077905,0.02153641,0.32539704,-0.7348701,-0.0025791172,-0.00080631935,0.0,3.593825,0.0,0.0,-0.0009219335,0.0,0.0,0.0,0.0,0.0,0.0020166112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020350204,0.0,-0.0018813687,0.0,0.0,0.02485696,0.007857878,0.0016168475,0.0,-0.0018145039,0.0,0.0,0.0,-0.0022922636,0.003939991,0.0,0.0,0.0,-0.000913153,0.0,0.0,0.009984344,0.0,0.0
JIO10056678,0,0.11684826,-0.032698452,-0.013196861,-0.015290082,-0.027853124,-0.038028933,-0.09577881,-0.34919423,-0.7901598,-0.19921826,-0.4976253,-0.049342602,-0.048631757,0.04238654,-0.0046590725,0.031729054,0.036805075,-0.16103117,0.35106593,0.039796457,-0.14441772,-0.32422864,-0.13354236,0.066548936,0.034756295,-0.114508994,0.099486165,-0.0032955306,0.0118865585,0.0,-0.9099578,0.0,0.0,-0.0026651078,0.0,0.0,0.0,0.0,0.0,0.0017677036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020350204,0.0,-0.0027641768,0.0,0.0,-0.0211743,0.005209855,0.0016168475,0.0,-0.0018145039,0.0,0.0,0.0,-0.0029794788,0.0008086815,0.0,0.0,0.0,0.0049498403,0.0,0.0,0.011672737,0.0,0.0
JIO10038976,0,0.67959017,0.017462216,-0.021749616,-0.18654859,-0.0482554,-0.0036848197,-0.040088423,-0.2955264,-0.68890166,-0.17608379,0.09998105,-0.038067676,0.2888232,-0.026004625,0.0055816225,0.026444312,0.037866004,0.22924414,0.6152187,0.37460628,-0.13176599,-0.3246787,-0.16030192,0.075272985,0.026420185,0.08563639,-0.7199219,-0.0032955306,0.0029817936,0.0,-0.90502286,0.0,0.0,-0.0026651078,0.0,0.0,0.0,0.0,0.0,0.00086668495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020350204,0.0,-0.0034435585,0.0,0.0,0.034720235,0.007857878,0.0016168475,0.0,0.015830573,0.0,0.0,0.0,-0.0029794788,0.0008086815,0.0,0.0,0.0,-0.000913153,0.0,0.0,0.011771936,0.0,0.0
JIO10063211,0,-0.65862995,0.02700195,-0.015096506,0.7089845,0.35876212,0.17850381,0.04790964,0.10157463,1.9795389,0.13320492,0.06299719,-0.037764866,-0.044369828,0.031439632,0.058869485,0.025685467,0.025342003,-0.13264884,0.08567456,-0.49869236,-0.086654864,0.61829734,0.17143047,0.025980208,-0.17844284,0.27424976,-0.45488396,-0.0032955306,-0.0012701958,0.0,-0.844143,0.0,0.0,-0.0009219335,0.0,0.0,0.0,0.0,0.0,0.0020166112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012602462,0.0,-0.0011193336,0.0,0.0,-0.057634108,0.005340848,-0.041483913,0.0,-0.00072069914,0.0,0.0,0.0,-0.0020454093,0.00049802434,0.0,0.0,0.0,-0.000913153,0.0,0.0,0.011907977,0.0,0.0
JIO10055802,0,-0.21421479,0.012854043,7.4219424e-06,-0.5248502,-0.27063242,-0.17914338,-0.005858329,-0.24853313,0.45188722,0.12378151,-0.39986092,0.053085733,0.036380604,-0.013258334,-0.029555498,-0.04534586,0.03133236,0.21558526,-0.053401798,-0.10583808,-0.18648814,-0.36611688,-0.1102426,0.05533973,0.03815977,-0.39822343,-0.33541232,-0.001355554,0.0118865585,0.0,-0.8444264,0.0,0.0,-0.0007049219,0.0,0.0,0.0,0.0,0.0,0.0022866447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029237121,0.0,-0.0033519764,0.0,0.0,-0.03332399,-0.02432879,0.0016168475,0.0,-0.0018145039,0.0,0.0,0.0,-0.0029794788,0.0008086815,0.0,0.0,0.0,-0.000913153,0.0,0.0,0.01347827,0.0,0.0
JIO10057596,0,0.3492687,0.02080696,-0.011672834,-0.0909422,-0.014640305,0.073582135,-0.055411004,-0.28584996,0.255249,-0.19073571,0.09329001,-0.04678107,-0.02377472,-0.07071582,0.010603735,0.036469262,0.038498055,-0.22317953,-0.29833198,-0.13819362,-0.103844784,-0.30155432,0.09270503,0.053763915,0.032748766,0.3407097,-0.25479928,-0.0032955306,-0.0032142946,0.0,-0.8857009,0.0,0.0,-0.0026651078,0.0,0.0,0.0,0.0,0.0,0.0022866447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020350204,0.0,-0.0012019872,0.0,0.0,-0.016196877,0.0045145364,0.0016168475,0.0,-0.0018145039,0.0,0.0,0.0,-0.0029794788,-0.004457484,0.0,0.0,0.0,-0.000913153,0.0,0.0,0.012032798,0.0,0.0
JIO10059880,0,-0.5124096,0.03598596,-0.021022255,0.22387357,-0.0018723309,-0.0043368265,-0.057278108,-0.34548944,-0.7167213,0.1701535,-0.38569745,-0.05630393,-0.06665762,-0.017500868,0.050418183,0.026470633,0.038104847,0.2769553,-0.09580046,-0.33728766,-0.16319159,-0.2846886,-0.15761727,-0.09917704,0.025588214,-0.31279257,-0.52706873,0.014444834,-0.0032142946,0.0,-0.8715582,0.0,0.0,-0.0009219335,0.0,0.0,0.0,0.0,0.0,0.0017677036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03462841,0.0,-0.0018813687,0.0,0.0,-0.034414478,-0.021987211,0.0016168475,0.0,-0.0018145039,0.0,0.0,0.0,-0.0029794788,0.0008086815,0.0,0.0,0.0,-0.000913153,0.0,0.0,0.011357173,0.0,0.0
JIO10028099,0,0.5384404,-0.045436777,-0.019048523,-0.28197286,-0.09964412,0.0041684546,-0.084713876,-0.3460456,-0.62770826,0.10787282,0.10935232,0.0642679,-0.007216014,0.06614607,-0.03823917,0.0316941,0.047750432,-0.01354577,0.9477791,-0.37123904,-0.14311571,-0.27975133,0.1534631,-0.09314647,0.043720827,-0.15033777,0.6239755,-0.001355554,-0.00080631935,0.0,-0.89283675,0.0,0.0,-0.0026651078,0.0,0.0,0.0,0.0,0.0,0.0020166112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021372263,0.0,0.034769308,0.0,0.0,0.018697204,0.01476654,0.0016168475,0.0,-0.0018145039,0.0,0.0,0.0,-0.0022902975,0.0008086815,0.0,0.0,0.0,0.01943643,0.0,0.0,0.014549244,0.0,0.0
JIO10008090,1,-0.19773884,0.014236138,0.060051758,0.26027423,0.05427002,0.09020067,0.12569037,0.67381907,-0.08561564,-0.21626675,0.0601695,-0.03018855,-0.009733047,0.04998061,0.037693806,-0.056369256,0.03847925,-0.005590504,-0.24858211,0.37759796,0.21392232,0.6763833,0.023224164,0.07865052,0.024645623,0.16419837,-0.7263696,-0.0025791172,-0.0032142946,0.0,3.8783867,0.0,0.0,0.0108053805,0.0,0.0,0.0,0.0,0.0,0.0022866447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012602462,0.0,-0.0011193336,0.0,0.0,-0.038263883,0.006764991,0.008767056,0.0,-0.00072069914,0.0,0.0,0.0,-0.0020454093,-0.021717383,0.0,0.0,0.0,-0.000913153,0.0,0.0,0.012002216,0.0,0.0
JIO10027916,0,0.30982783,0.020457562,-0.012276848,-0.30189857,-0.08188975,-0.15224214,0.0079781655,-0.2986565,0.10796181,0.53336376,0.08232155,0.07519782,0.03972809,-0.06295041,0.006481023,-0.043169837,0.03747922,-0.45060068,-0.1861061,0.15200514,0.46346948,-0.33292943,-0.11256539,-0.07662907,0.038919695,-0.35393777,0.052206174,-0.001355554,-0.0032142946,0.0,-0.8427018,0.0,0.0,-0.0016505938,0.0,0.0,0.0,0.0,0.0,0.0022866447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020350204,0.0,-0.0026725947,0.0,0.0,-0.0145127475,-0.03818176,0.0016168475,0.0,-0.0018145039,0.0,0.0,0.0,-0.0029794788,0.0008086815,0.0,0.0,0.0,-0.0005755247,0.0,0.0,0.013113893,0.0,0.0
JIO10009726,0,0.18180671,-0.000170785,-0.016498022,-0.08402226,-0.034699626,-0.009420469,-0.06939351,-0.3531909,-0.9683548,-0.19476494,0.09337777,0.0635034,-0.030430365,0.030048344,0.010903986,-0.04534586,-0.094398625,0.07638042,-0.18705924,-0.50381356,-0.1325326,-0.26664355,-0.16011715,0.062350024,0.031018814,0.2854666,-0.01958928,-0.001355554,-0.0032142946,0.0,-0.9417732,0.0,0.0,-0.0026651078,0.0,0.0,0.0,0.0,0.0,-0.031233536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020350204,0.0,-0.0027641768,0.0,0.0,-0.01980504,-0.03818176,0.0012886757,0.0,-0.0018145039,0.0,0.0,0.0,-0.0029794788,0.0008086815,0.0,0.0,0.0,-0.000913153,0.0,0.0,0.011017874,0.0,0.0
JIO10033975,0,-0.8561789,0.006631668,-0.024621777,-0.23947896,-0.06260368,-0.028530462,-0.007688578,-0.26583764,-0.5227608,-0.26149464,0.07620496,-0.055111002,-0.039038643,-0.06327581,-0.045749914,-0.040049333,-0.07423861,-0.24060248,-0.07537837,0.023993911,0.35576695,-0.2782454,-0.15857826,-0.091799565,0.028393064,0.06500163,-0.464475,0.035117295,-0.0032142946,0.0,-0.87029725,0.0,0.0,-0.0009219335,0.0,0.0,0.0,0.0,0.0,0.0022866447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020350204,0.0,-0.0033519764,0.0,0.0,-0.014091502,0.0045145364,-0.009384888,0.0,-0.0018145039,0.0,0.0,0.0,-0.0022922636,0.0008086815,0.0,0.0,0.0,-0.000913153,0.0,0.0,0.012002622,0.0,0.0
JIO10052415,1,0.022319147,-0.009489079,0.03773798,0.5986899,0.23869427,0.117187716,0.12394466,0.82953024,1.7511795,0.410603,0.055155084,-0.024352485,-0.01650331,-0.08756903,-0.03515393,0.008421569,0.016743988,-0.15338099,-0.36046326,-0.16199926,-0.07152891,-0.21730171,0.19000395,0.03470937,0.027677715,0.23561461,-0.4400591,-0.0025791172,-0.0032142946,0.0,3.473443,0.0,0.0,-0.0026651078,0.0,0.0,0.0,0.0,0.0,0.0022866447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021372263,0.0,-0.0018813687,0.0,0.0,0.02356161,0.0057283645,0.0018319968,0.0,-0.0018145039,0.0,0.0,0.0,-0.0020454093,-0.0076834206,0.0,0.0,0.0,-0.0005755247,0.0,0.0,0.01352759,0.0,0.0
JIO10051989,0,-0.30867952,0.009531583,-0.020584436,0.1853122,-0.02472603,0.012061974,-0.00243751,-0.2915803,-0.51823556,-0.20851429,0.082187735,-0.04147235,0.14334504,-0.061239116,-0.034349527,0.026470633,0.037996557,-0.44598606,-0.22885679,-0.4192114,-0.12769067,-0.30691028,-0.19212991,0.054384697,0.031359848,0.07687772,-0.6260186,-0.0032955306,0.0118865585,0.0,-0.973061,0.0,0.0,-0.0009219335,0.0,0.0,0.0,0.0,0.0,0.0022866447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03462841,0.0,-0.0018813687,0.0,0.0,-0.024204593,-0.003466669,0.0016168475,0.0,-0.0008037476,0.0,0.0,0.0,-0.003601637,0.0008086815,0.0,0.0,0.0,0.0049498403,0.0,0.0,0.009134283,0.0,0.0
JIO10061247,0,-0.077472605,-0.03854514,-0.017754922,-0.5022949,-0.23739472,-0.18421188,-0.05421655,-0.33888122,-1.078847,-0.16757827,0.103761725,-0.024139175,0.31049725,0.035661913,0.016885616,-0.040773157,0.041586,-0.040474366,0.32352126,-0.34337303,-0.1325502,-0.26875794,0.20974015,-0.09942558,0.040234048,-0.40598366,-0.053892557,-0.0032955306,-0.0032142946,0.0,-0.8443261,0.0,0.0,-0.0026651078,0.0,0.0,0.0,0.0,0.0,0.0017677036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030259183,0.0,-0.0026725947,0.0,0.0,-0.018765096,0.006585637,-0.007488043,0.0,-0.0018145039,0.0,0.0,0.0,-0.0029794788,0.0008086815,0.0,0.0,0.0,-0.000913153,0.0,0.0,0.0129045155,0.0,0.0
JIO10053914,0,-0.36801195,-0.039236855,-0.01190371,-0.51904637,-0.23033325,-0.16281983,-0.06016402,-0.37399206,-1.0911373,-0.18027055,-0.4434939,0.045780994,-0.042090513,-0.055645727,0.0048294202,-0.045686055,-0.07186429,-0.33536604,-0.20748857,0.08715188,-0.13276762,-0.2786694,0.11365912,-0.072508834,0.033959858,-0.40153328,-0.25471762,-0.001355554,-0.0032142946,0.0,-0.8130413,0.0,0.0,-0.0009219335,0.0,0.0,0.0,0.0,0.0,0.0017677036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030259183,0.0,-0.0026725947,0.0,0.0,-0.024184136,0.0027968148,0.0012886757,0.0,-0.0018145039,0.0,0.0,0.0,-0.0029794788,0.0008086815,0.0,0.0,0.0,-0.000913153,0.0,0.0,-0.18719819,0.0,0.0
JIO10017586,0,0.36178514,0.030960895,-0.02084956,-0.27074698,-0.051923722,-0.016983952,-0.07097096,-0.25839275,-0.46847385,0.11913603,-0.3940816,-0.035926282,-0.07466494,0.0037812174,0.0136831105,0.03872292,0.029491678,-0.10569592,-0.24002886,0.46699062,0.48209646,0.8879598,0.11797508,-0.08125562,0.030254828,-0.31366158,-0.83849937,-0.0032955306,-0.0032142946,0.0,-0.87314945,0.0,0.0,-0.0026651078,0.0,0.0,0.0,0.0,0.0,0.0022866447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012602462,0.0,-0.0020158396,0.0,0.0,-0.07483291,0.005209855,-0.041483913,0.0,-0.00046371404,0.0,0.0,0.0,-0.003601637,0.0008086815,0.0,0.0,0.0,-0.000913153,0.0,0.0,0.011423457,0.0,0.0
JIO10036901,0,-0.506504,-0.03336954,-0.024680547,-0.24496341,-0.030087432,-0.035391364,-0.041357946,-0.34451872,-1.0535778,-0.2607228,0.07650509,-0.056526855,-0.041932505,0.014180969,0.03217932,0.02698021,0.02660394,-0.13750973,-0.16119936,-0.32417384,-0.1287994,-0.2921708,-0.18349835,-0.09686369,0.027748061,-0.12961417,-0.7725021,-0.0032955306,-0.0012701958,0.0,-0.84689045,0.0,0.0,-0.0009219335,0.0,0.0,0.0,0.0,0.0,-0.03327234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020350204,0.0,-0.0033519764,0.0,0.0,-0.033315018,-0.043784846,0.0012886757,0.0,0.0070122676,0.0,0.0,0.0,-0.003601637,0.0008086815,0.0,0.0,0.0,-0.000913153,0.0,0.0,0.010180471,0.0,0.0
JIO10025318,0,-0.24677773,0.016657908,0.037481852,-0.46551108,-0.31631577,-0.2832183,0.08021271,1.0064495,1.9350717,0.42186612,-0.27342993,-0.02188094,-0.04519984,-0.07494016,0.009662103,-0.018313553,0.013690753,-0.0019668192,-0.17847241,-0.37935248,-0.15760595,-0.28640497,-0.13692446,-0.07361745,0.029086683,-0.32841122,-0.7561853,-0.0032955306,-0.0032142946,0.0,-0.91301924,0.0,0.0,-0.0009219335,0.0,0.0,0.0,0.0,0.0,0.0022866447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029237121,0.0,-0.0033519764,0.0,0.0,0.026227782,0.007460309,0.0018319968,0.0,-0.0008037476,0.0,0.0,0.0,-0.003601637,0.00049802434,0.0,0.0,0.0,-0.0005755247,0.0,0.0,-0.19941784,0.0,0.0
JIO10041315,0,-0.5856676,0.020368349,-0.014264684,0.13745949,0.07658607,0.008754125,0.010070757,0.07186454,1.0263355,0.1252219,0.081299394,0.0711914,-0.024415687,0.011029001,0.039336853,0.02834279,0.02707215,0.34542271,0.65281177,-0.3710654,-0.13318214,-0.26461473,-0.20423621,0.07133259,0.027532252,0.30579162,-0.6731137,-0.001355554,-0.0013952255,0.0,-0.8937185,0.0,0.0,-0.0009219335,0.0,0.0,0.0,0.0,0.0,0.0022866447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020350204,0.0,-0.0018813687,0.0,0.0,0.06562627,0.0096336305,0.0016168475,0.0,-0.0018145039,0.0,0.0,0.0,-0.0022902975,-0.0027451294,0.0,0.0,0.0,-0.000913153,0.0,0.0,0.012142431,0.0,0.0
JIO10006561,0,-0.59748673,-0.053094853,-0.018533181,-0.19249108,-0.048832357,-0.017929168,-0.050707098,-0.29219198,0.25970066,0.16064379,0.08182481,0.054760948,-0.012415031,0.016237093,-0.042541336,0.026470633,0.030514978,-0.010423482,-0.25500593,-0.3188261,-0.16741791,-0.2920388,-0.17371611,-0.08940195,0.035199925,0.041851413,-0.5126868,-0.001355554,-0.0032142946,0.0,-0.80940425,0.0,0.0,-0.0009219335,0.0,0.0,0.0,0.0,0.0,0.0022866447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020350204,0.0,-0.0033519764,0.0,0.0,-0.033853557,0.009352098,0.0016168475,0.0,-0.0018145039,0.0,0.0,0.0,-0.0029794788,0.0008086815,0.0,0.0,0.0,0.0049498403,0.0,0.0,0.011562211,0.0,0.0
JIO10026909,0,0.8789927,0.018449008,-0.01139029,-0.05356407,-0.03116803,0.012991992,-0.10529037,-0.3420369,-0.6771006,-0.193553,0.07563276,0.07901326,0.020725092,-0.055289663,-0.014237702,-0.046183813,-0.09577156,-0.33607078,-0.22678801,-0.37775874,-0.090024404,0.7506055,0.11501335,-0.12497911,0.029046228,0.1040137,0.3134526,-0.001355554,-0.0032142946,0.0,-0.9325128,0.0,0.0,-0.0016505938,0.0,0.0,0.0,0.0,0.0,0.0017677036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002004926,0.0,-0.0018432784,0.0,0.0,-0.022855738,-0.046502993,0.0071492656,0.0,-0.00072069914,0.0,0.0,0.0,-0.0029794788,0.0008086815,0.0,0.0,0.0,-0.0035856583,0.0,0.0,0.01109276,0.0,0.0
JIO10015997,0,0.063240655,0.037525818,-0.010034105,0.2663585,0.047995463,0.013647851,0.01283792,-0.25231677,-0.45945767,-0.1615756,0.09994439,-0.036563233,0.20134358,0.030199895,-0.02317795,-0.046963446,-0.096231125,0.46229795,-0.13029009,0.18285127,-0.13078386,-0.30895257,-0.16717955,0.058043737,0.024484571,0.32183233,0.5418999,-0.0032955306,-0.0032142946,0.0,-0.9696501,0.0,0.0,-0.0026651078,0.0,0.0,0.0,0.0,0.0,0.0022866447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020350204,0.0,-0.0012019872,0.0,0.0,0.037673283,0.0047960696,0.0016168475,0.0,-0.0018145039,0.0,0.0,0.0,-0.0029794788,0.0008086815,0.0,0.0,0.0,0.01943643,0.0,0.0,0.011703933,0.0,0.0
JIO10028225,1,0.7871937,-0.06933432,0.028244833,0.24134801,0.010872614,0.07376251,0.060502872,0.593723,2.2551363,0.4551167,0.077028945,-0.046644427,-0.047865413,0.026961204,-0.03177186,0.02092827,0.029584289,0.06461973,0.3007899,0.4004361,-0.091246605,-0.25268453,0.17752656,-0.07452585,0.024780788,0.28515163,-0.54890037,-0.0032955306,-0.0032142946,0.0,-0.8266091,0.0,0.0,-0.0026651078,0.0,0.0,0.0,0.0,0.0,0.0022866447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021372263,0.0,-0.0018813687,0.0,0.0,0.018020103,0.01288328,0.0018319968,0.0,-0.0018145039,0.0,0.0,0.0,-0.0029794788,0.00049802434,0.0,0.0,0.0,-0.0005755247,0.0,0.0,0.012778973,0.0,0.0
JIO10063215,0,0.17983116,0.025471766,-0.017754922,-0.085174754,-0.065586485,-0.027810548,-0.07910001,-0.3256121,-0.7162975,-0.17970878,0.096989974,-0.046661247,0.23672558,0.0072141895,-0.003663443,0.031729054,0.039278835,0.23432037,-0.20911394,-0.48472384,-0.14294812,-0.30186355,-0.16723534,-0.100841336,0.028529005,0.097598344,0.13508537,-0.0032955306,-0.0032142946,0.0,-0.94919574,0.0,0.0,-0.0026651078,0.0,0.0,0.0,0.0,0.0,0.0017677036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020350204,0.0,-0.0026725947,0.0,0.0,-0.030314155,0.0045145364,-0.009384888,0.0,-0.0018145039,0.0,0.0,0.0,-0.0029794788,0.0008086815,0.0,0.0,0.0,-0.000913153,0.0,0.0,0.011649195,0.0,0.0
JIO10027142,0,-0.09715238,-0.041181277,-0.01894413,-0.26771688,-0.07708938,-0.011218381,-0.067606166,-0.32015708,-0.6772143,-0.19967069,0.088209756,0.07760947,-0.048953377,0.010684617,0.026478011,0.031729054,0.036925334,-0.346872,-0.2131485,-0.34303707,-0.124794036,-0.2548818,-0.16237813,0.046577036,-0.25065523,0.048957683,0.056420628,-0.001355554,0.0046972227,0.0,-0.9339223,0.0,0.0,-0.0009219335,0.0,0.0,0.0,0.0,0.0,0.0018830923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020350204,0.0,-0.0027641768,0.0,0.0,-0.038879,0.012695439,-0.009384888,0.0,-0.0018145039,0.0,0.0,0.0,-0.0029794788,0.0008086815,0.0,0.0,0.0,-0.000913153,0.0,0.0,0.010641154,0.0,0.0
JIO10056042,0,-0.59494233,0.0246552,-0.029931046,0.53850216,0.29282477,0.12635195,-0.06913931,-0.2812005,-0.059010457,0.45012918,0.09517556,-0.02162591,-0.0005235763,0.012518321,-0.03929022,0.02181787,0.031403035,0.11754751,0.064484596,-0.3925411,-0.119651735,-0.2741884,-0.206435,0.05933399,0.028621417,0.35296345,0.44704962,-0.0025791172,0.0118865585,0.0,3.899041,0.0,0.0,-0.0009219335,0.0,0.0,0.0,0.0,0.0,0.0022866447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020350204,0.0,-0.0012019872,0.0,0.0,-0.016753137,0.002386546,-0.009384888,0.0,-0.0018145039,0.0,0.0,0.0,-0.0020454093,0.003939991,0.0,0.0,0.0,0.0074484693,0.0,0.0,0.01269176,0.0,0.0
JIO10061467,1,0.7071234,-0.11681557,-0.029615182,0.7771845,0.17675647,0.14358136,-0.010708017,-0.2725389,0.18708193,-0.16604868,0.12046203,-0.033655927,0.0021052272,0.046826474,0.007918752,0.027076289,0.03202529,-0.033914022,0.03993098,0.49321318,-0.09414693,-0.3266942,-0.16666323,0.0639302,0.025390139,0.40050304,1.1585393,0.027483162,-0.0032142946,0.0,3.8694785,0.0,0.0,0.031235987,0.0,0.0,0.0,0.0,0.0,0.0022866447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020350204,0.0,-0.0012019872,0.0,0.0,-0.021368656,0.002386546,0.0016168475,0.0,-0.0018145039,0.0,0.0,0.0,-0.0020454093,-0.021717383,0.0,0.0,0.0,-0.0035856583,0.0,0.0,0.014249508,0.0,0.0
JIO10045843,0,0.39866355,-0.0686605,0.023983218,-0.58303154,-0.2699058,-0.2751329,0.086626895,0.7241424,2.000942,0.36776084,-0.3786345,-0.03596136,-0.04731741,0.03678785,0.0292675,-0.023827339,-0.06000949,-0.44076788,-0.13760825,-0.41574556,-0.14158253,-0.29346353,-0.12913175,-0.060405076,0.038182624,-0.3415886,0.4537204,-0.0032955306,-0.0032142946,0.0,-0.8993168,0.0,0.0,-0.0026651078,0.0,0.0,0.0,0.0,0.0,-0.040402707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029237121,0.0,-0.0026725947,0.0,0.0,-0.011852905,-0.020960182,0.0018319968,0.0,-0.0018145039,0.0,0.0,0.0,-0.0029794788,0.00049802434,0.0,0.0,0.0,-0.0013741036,0.0,0.0,0.011917163,0.0,0.0
